,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,1,1,1,2,1,2,0,0,0
1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,0,0,1,1,1,1,2,2,0,0,0,0
2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,0,0
3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,2,2,2,2,0,0,0,0
4,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,1,2,2,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0
5,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
6,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
7,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2
8,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
9,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,1,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2
10,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
12,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2
13,2,2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,0,0,0
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0
15,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0
18,0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
19,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
20,0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0
21,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0
22,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0
23,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
24,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0
25,1,1,1,1,1,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,0,0
26,0,1,1,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,0,0
27,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2
28,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2
29,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1
30,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,1,1,1
31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,1,1
32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,0
33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,1
34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,1,1
35,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1
36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0
37,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0
38,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0
39,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
